Name,Date,N-1_Date,N-2_DATE,N_09:30_MAX_MINUS_N-1_09:00_Open,N_09:30_Min_MINUS_N-1_09:00_Open,N-1_Close_Minus_N_09:00_To_09:30_Max,N-1_Close_Minus_N_09:00_To_09:30_Min_,N-1_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-1_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-1_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-1_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-1_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-1_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-1_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-1_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-1_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-1_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-1_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-1_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-1_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-1_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-1_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-1_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-1_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-1_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-1_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-1_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-1_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-1_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-1_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-1_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-1_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-1_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-1_09:30_Open_Minus_N-1_EOD_Close,N_09:30_MAX_MINUS_N-1_EOD_CLOSE,N_09:30_Min_MINUS_N-1_EOD_CLOSE,N-1_15:30_To_EOD_MAX_MINUS_N_09:00_OPEN,N-1_15:30_To_EOD_MIN_MINUS_N_09:00_OPEN,N-1_09:00_To_09:30_Max_Minus_N-2_09:00_Open,N-1_09:00_To_09:30_Min_Minus_N-2_09:00_Open,N-1_EOD_Close_Minus_N-1_09:00_Open,N-2_EOD_Close_Minus_N-2_09:00_Open,N-2_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-2_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-2_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-2_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-2_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-2_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-2_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-2_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-2_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-2_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-2_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-2_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-2_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-2_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-2_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-2_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-2_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-2_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-2_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-2_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-2_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-2_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-2_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-2_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-2_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-2_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-2_09:30_Open_Minus_N-2_EOD_Close,N-2_15:30_To_EOD_MAX_MINUS_N-1_09:00_OPEN,N-2_15:30_To_EOD_MIN_MINUS_N-1_09:00_OPEN,N_09:00_To_13:45_Max_Minus_N-1_Close,N_09:00_To_13:45_Min_Minus_N-1_Close,N-1_Close_Minus_N_09:00_To_15:00_Max,N-1_Close_Minus_N_09:00_To_15:00_Min_,N_09:00_To_09:30_Max_Minus_09:00_Open,N_09:00_To_09:30_Min_Minus_09:00_Open,N_09:00_To_13:45_Max_Minus_09:00_Open,N_09:00_To_13:45_Min_Minus_09:00_Open,N_09:00_To_15:00_Max_Minus_09:00_Open,N_09:00_To_15:00_Min_Minus_09:00_Open,N_09:30_To_13:45_Max_Minus_N_09:30_Open,N_09:30_To_13:45_Min_Minus_N_09:30_Open,N_09:30_To_15:00_Max_Minus_N_09:30_Open,N_09:30_To_15:00_Min_Minus_N_09:30_Open,N_DAY_MAX_GRT_N-1_DAY_MAX,N_DAY_MIN_LT_N-1_DAY_MIN
PFC,20190313,20190312,20190311,-11185,-11185,-10980,-10980,0.922,-0.356,0.351,-0.487,0.528,-0.311,0,-0.711,0.044,-1.121,0.267,-0.449,0.491,-0.315,0.401,-0.676,0.178,-0.269,0.045,-0.495,0.18,-0.634,0.537,0,0.045,-1.453,-2.392,-10980,-10980,-1.85,97.031,4.214,2.979,-1.85,2.371,1.133,-0.878,0.497,-0.091,0.271,-0.182,0.091,-0.456,1.391,-0.046,0.135,-0.226,0.628,-0.181,0.135,-0.181,1.07,-0.045,0.089,-0.448,0.535,-0.135,0.268,-0.179,0.401,-0.36,-1.499,-0.804,-0.984,-10980,-10980,-10980,-10980,0,0,0,0,0,0,0,0,0,0,0,1
PNB,20190312,20190311,20190308,3.549,2.601,1.717,0.751,1.173,-0.059,1.504,0,0.348,-0.292,0.117,-0.587,0.175,-0.411,0.176,-0.531,0.292,-0.117,0.234,-0.176,0.117,-0.293,0.35,-0.176,0.234,-0.059,0.987,-0.059,0.116,-0.467,0.815,1.717,0.751,1.864,-1.068,0.117,-1.128,1.864,-1.611,0.815,-0.472,0.467,-1.974,0.945,-0.299,0.413,-0.357,0.882,-0.059,0.294,-0.355,0.177,-0.355,0.354,-0.357,0.413,-0.178,-0.118,-0.595,0.237,-0.598,0.593,-0.06,0.178,-0.359,1.701,-0.537,-0.537,1.717,-1.298,1.717,-1.298,0.744,-0.231,0.744,-2.301,0.744,-2.301,0.173,-2.183,0.173,-2.183,1,0
PNB,20190313,20190312,20190311,-8570,-8570,-8440,-8440,0.744,-0.231,0.173,-0.698,0.174,-0.641,0.521,-0.058,0,-0.937,0,-0.824,0.41,-0.413,0.584,0,1.099,-0.059,0.174,-0.35,0,-0.408,0.232,-0.292,-0.058,-1.296,-1.405,-8440,-8440,-1.522,97.001,3.549,2.601,-1.522,1.864,1.173,-0.059,1.504,0,0.348,-0.292,0.117,-0.587,0.175,-0.411,0.176,-0.531,0.292,-0.117,0.234,-0.176,0.117,-0.293,0.35,-0.176,0.234,-0.059,0.987,-0.059,0.116,-0.467,-0.822,-0.99,-1.049,-8440,-8440,-8440,-8440,0,0,0,0,0,0,0,0,0,0,0,1
POWERGRID,20190312,20190311,20190308,5.452,3.488,2.362,0.333,0.423,-0.213,0.58,0.08,0.422,0.053,0.525,-0.026,0.627,-0.105,0.468,-0.078,0.364,-0.131,1.105,-0.234,0.512,-0.077,0.282,-0.18,0.511,0.026,0.332,-0.334,0.23,-0.516,2.985,2.362,0.333,3.165,-0.345,0.476,-0.16,3.165,-0.561,0.212,-0.642,0.133,-0.671,0.241,-0.431,0,-0.405,0.108,-0.162,0.242,-0.054,0.322,-0.054,0.134,-0.54,0.349,-0.054,0.321,-0.081,0.294,-0.054,0.187,-0.322,0.134,-0.214,0.267,-0.615,-0.615,3.812,0.333,3.812,0.333,2.035,0,3.49,0,3.49,0,1.856,-1.277,1.856,-1.303,1,0
POWERGRID,20190313,20190312,20190311,-19395,-19395,-19535,-19535,2.035,0,1.245,0.176,0.644,-0.753,0.075,-0.703,0.175,-0.656,-0.126,-0.863,0.353,-0.817,0.277,-0.203,0.076,-0.228,0.101,-0.712,0.102,-0.562,0.455,-0.051,0,-0.74,-0.968,-19535,-19535,0.839,100.205,5.452,3.488,0.713,3.165,0.423,-0.213,0.58,0.08,0.422,0.053,0.525,-0.026,0.627,-0.105,0.468,-0.078,0.364,-0.131,1.105,-0.234,0.512,-0.077,0.282,-0.18,0.511,0.026,0.332,-0.334,0.23,-0.516,-3.077,-0.335,-0.335,-19535,-19535,-19535,-19535,0,0,0,0,0,0,0,0,0,0,0,1
RCOM,20190312,20190311,20190308,-4.505,-7.407,3.604,0.926,1.695,-2.655,0.862,-0.877,0.862,-0.877,0,-0.87,0,-0.87,0,-2.655,0,-1.786,0,-4.587,0,-0.901,0.885,-1.818,0.901,-2.804,0,-2.804,0,-2.857,-7.477,3.604,0.926,-8.411,-2.586,-1.695,-6.195,-8.411,-2.564,0,-2.564,0.84,-1.724,0.847,-0.862,0,-0.855,1.681,0,0,-0.855,0.847,0,0.847,0,0,-0.855,0,-0.855,0,-1.724,1.695,0,0.847,-0.862,0.847,1.695,0.855,3.604,-4.902,3.604,-5.941,1.802,-0.926,1.802,-6.863,1.802,-7.921,0,-6.863,0,-7.921,0,1
RCOM,20190313,20190312,20190311,-445,-445,-410,-410,1.802,-0.926,0,-4.808,1.887,-0.971,0,-1.961,1.887,-0.971,0,-0.962,0,-0.962,0,-0.962,0.952,0,0,-1.942,0,-0.962,0.952,-2.97,0,-0.98,-6.863,-410,-410,-5.825,75.229,-4.505,-7.407,-6.863,-8.411,1.695,-2.655,0.862,-0.877,0.862,-0.877,0,-0.87,0,-0.87,0,-2.655,0,-1.786,0,-4.587,0,-0.901,0.885,-1.818,0.901,-2.804,0,-2.804,0,-2.857,6.957,-1.869,-2.83,-410,-410,-410,-410,0,0,0,0,0,0,0,0,0,0,0,1
RELCAPITAL,20190312,20190311,20190308,4.113,2.356,1.825,0.026,2.763,-0.269,0.209,-1.085,1.069,-0.185,0.985,-0.105,0.39,-0.235,0.363,-0.946,0.052,-1.14,0.892,-0.319,0.498,-0.158,0,-0.902,0.709,-0.159,0.368,-0.079,0.912,-0.026,-0.052,1.825,0.026,2.33,-1.099,2.581,-0.457,2.33,1.942,1.89,-0.728,0.631,-1.096,0.027,-0.964,-0.08,-0.939,4.966,-0.08,-0.178,-1.285,0.153,-1.35,0.336,-0.364,0.722,-0.052,1.355,-0.078,0.283,-1.546,1.035,-0.87,0.887,-0.158,-0.767,2.125,2.1,2.177,-0.765,2.177,-0.765,0.771,-1.047,1.127,-1.847,1.127,-1.847,1.742,-1.214,1.742,-1.214,1,0
RELCAPITAL,20190313,20190312,20190311,-19200,-19200,-18900,-18900,0.771,-1.047,1.489,-0.314,0.232,-0.625,0.182,-0.182,0.078,-0.549,0.261,-0.631,2.408,-0.528,0.39,-0.052,0.13,-0.34,0.364,-0.131,0.078,-0.418,0.519,-0.131,0.026,-2.021,-0.947,-18900,-18900,-1.579,96.943,4.113,2.356,-1.579,2.33,2.763,-0.269,0.209,-1.085,1.069,-0.185,0.985,-0.105,0.39,-0.235,0.363,-0.946,0.052,-1.14,0.892,-0.319,0.498,-0.158,0,-0.902,0.709,-0.159,0.368,-0.079,0.912,-0.026,0.052,-1.074,-1.074,-18900,-18900,-18900,-18900,0,0,0,0,0,0,0,0,0,0,0,1
RELIANCE,20190312,20190311,20190308,4.228,3.314,1.711,0.772,1.29,-0.213,0.361,-0.164,0.346,-0.074,0.38,-0.031,0.039,-0.378,0.21,0.023,0.136,-0.051,0.198,0.027,0.44,-0.035,0.185,-0.404,0.108,-0.287,0.335,-0.186,1.204,-0.069,1.618,1.711,0.772,2.967,-0.862,1.643,0.146,2.561,0.075,0.651,-0.016,0.232,-0.38,0.39,-0.123,0.232,-0.13,0.11,-0.047,0.079,-0.158,0.098,-0.142,-0.059,-0.332,0.181,-0.131,0.103,-0.131,0.327,-0.119,0.158,-0.04,0.264,0.039,0.036,-0.284,-0.284,1.947,0.772,2.095,0.772,0.886,-0.061,1.124,-0.061,1.273,-0.061,0.594,-0.471,0.743,-0.471,1,0
RELIANCE,20190313,20190312,20190311,-131405,-131405,-133035,-133035,0.886,-0.061,0.087,-0.471,0.37,-0.217,0.496,-0.144,0.015,-0.427,0.29,-0.162,0.038,-0.417,0.128,-0.186,0.305,-0.042,-0.008,-0.383,0.437,-0.045,0.458,-0.049,0.367,0.026,0.695,-133035,-133035,1.224,101.125,4.228,3.314,1.224,2.561,1.29,-0.213,0.361,-0.164,0.346,-0.074,0.38,-0.031,0.039,-0.378,0.21,0.023,0.136,-0.051,0.198,0.027,0.44,-0.035,0.185,-0.404,0.108,-0.287,0.335,-0.186,1.204,-0.069,-1.645,-0.42,-0.84,-133035,-133035,-133035,-133035,0,0,0,0,0,0,0,0,0,0,0,1
RELINFRA,20190312,20190311,20190308,7.182,5.689,2.578,1.01,3.374,-0.279,-0.154,-1.4,1.925,-0.077,0.377,-0.686,1.536,-0.152,0.672,-0.151,0.15,-1.062,0.453,-0.648,0.528,-0.152,0.076,-0.954,0.87,0.076,0.491,-0.381,1.015,-0.305,1.399,2.578,1.01,5.156,-1.786,-2.646,-6.526,4.726,-2.803,1.145,-0.791,0.112,-1.513,0.562,-0.34,0.037,-0.604,3.213,0.038,-0.183,-1.633,0.368,-0.82,-0.149,-1.053,0.149,-0.15,0.816,-0.037,-0.074,-3.029,0.495,-0.927,0.916,-0.193,2.944,3.226,3.226,2.578,0.038,2.578,0.038,0.921,-0.674,0.921,-1.663,0.921,-1.663,0.889,-1.134,0.889,-1.134,1,0
RELINFRA,20190313,20190312,20190311,-13350,-13350,-13025,-13025,0.921,-0.674,0.889,0,0.223,-0.524,0.037,-0.867,0.112,-0.263,0.263,-0.491,1.155,-0.075,0.262,-0.338,0.3,-0.038,0.075,-0.68,0.562,-0.189,0.374,0,-0.038,-3.333,-1.943,-13025,-13025,-2.476,96.245,7.182,5.689,-2.476,4.726,3.374,-0.279,-0.154,-1.4,1.925,-0.077,0.377,-0.686,1.536,-0.152,0.672,-0.151,0.15,-1.062,0.453,-0.648,0.528,-0.152,0.076,-0.954,0.87,0.076,0.491,-0.381,1.015,-0.305,-1.419,-1.242,-1.701,-13025,-13025,-13025,-13025,0,0,0,0,0,0,0,0,0,0,0,1
RPOWER,20190312,20190311,20190308,3.673,2.075,2.449,0.83,2.881,-1.288,1.619,-0.83,0.813,-1.245,0.41,-0.83,0,-0.83,0.413,-0.417,0,-0.837,0.83,-0.844,0,-0.84,0.417,-0.42,0.417,-0.42,0.417,-0.42,0.417,-0.42,-1.674,2.449,0.83,1.255,-1.695,-1.235,-5.579,1.255,-2.929,1.205,-0.408,0,-2.058,0.408,-0.826,0,-0.412,3.187,-0.413,0,-1.626,0,-1.224,0.405,-1.235,0.408,-0.412,0,-1.667,0.823,-1.688,1.245,-0.422,0.83,-0.42,3.629,2.075,1.255,2.846,-0.42,2.846,-0.42,1.224,-0.415,1.626,-1.681,1.626,-1.681,0.813,-2.521,0.813,-2.521,0,0
RPOWER,20190313,20190312,20190311,-1110,-1110,-1090,-1090,1.224,-0.415,0,-1.667,0,-0.833,0.415,-0.84,0.417,-0.42,0,-0.42,0.833,0,0,-0.418,1.24,-0.42,2.033,-0.417,0,-0.83,0,-0.833,0,-2.119,-2.521,-1090,-1090,-1.681,89.669,3.673,2.075,-1.681,1.255,2.881,-1.288,1.619,-0.83,0.813,-1.245,0.41,-0.83,0,-0.83,0.413,-0.417,0,-0.837,0.83,-0.844,0,-0.84,0.417,-0.42,0.417,-0.42,0.417,-0.42,0.417,-0.42,1.646,-1.255,-1.681,-1090,-1090,-1090,-1090,0,0,0,0,0,0,0,0,0,0,0,1
SAIL,20190312,20190311,20190308,4.018,2.803,1.696,0.452,0.83,-0.093,0.368,-0.743,0.828,-0.186,0.092,-0.277,0.64,-0.185,1.444,-0.092,0.271,-0.639,0.363,-0.091,0.633,-0.182,0.361,-0.638,0.272,-0.365,0.362,-0.273,0.271,-0.455,1.544,1.696,0.452,2.715,-1.302,-0.277,-1.21,2.361,-1.589,0.092,-1.022,0.46,-0.934,0.648,-0.187,0.186,-0.28,0.738,-0.093,0.277,-0.652,0,-0.373,0.093,-0.562,0.187,-0.47,0.56,0,0.467,0,0.466,-0.281,0.559,-0.188,1.018,-0.467,-0.467,1.696,-0.365,1.696,-0.365,0.446,-0.814,0.446,-1.641,0.446,-1.641,0.895,-0.912,0.895,-0.912,1,0
SAIL,20190313,20190312,20190311,-5475,-5475,-5400,-5400,0.446,-0.814,0.895,-0.272,0.448,-0.361,0.358,-0.27,0.359,-0.09,0.538,-0.726,0.361,-0.272,0.09,-0.729,0.181,-0.273,0.272,-0.182,0.811,-0.365,0.717,-0.272,-0.09,-1.464,-0.636,-5400,-5400,-1.364,96.861,4.018,2.803,-1.364,2.361,0.83,-0.093,0.368,-0.743,0.828,-0.186,0.092,-0.277,0.64,-0.185,1.444,-0.092,0.271,-0.639,0.363,-0.091,0.633,-0.182,0.361,-0.638,0.272,-0.365,0.362,-0.273,0.271,-0.455,-1.568,-0.905,-1.272,-5400,-5400,-5400,-5400,0,0,0,0,0,0,0,0,0,0,0,1
SBIN,20190312,20190311,20190308,1.897,1.284,0.88,0.26,0.385,-0.317,1.179,0,0.329,-0.052,0.208,-0.331,0.017,-0.4,0.035,-0.157,0.052,-0.157,0.035,-0.174,0.243,0.035,0.225,-0.366,0.192,-0.052,0.191,-0.087,0.278,-0.279,0.783,0.88,0.26,1.027,-0.721,1.401,0.705,1.027,-0.107,0.81,-0.374,0.387,-0.372,0.616,0.018,0.247,-0.177,0.422,-0.018,0.035,-0.479,0.088,-0.142,0.141,-0.071,0.282,-0.053,0.106,-0.694,0.248,-0.519,0.461,-0.071,0.373,0,0.689,-1.03,-1.138,0.88,-0.56,0.88,-0.56,0.31,-0.312,0.31,-1.137,0.31,-1.137,0.38,-0.927,0.38,-0.927,1,0
SBIN,20190313,20190312,20190311,-28800,-28800,-28590,-28590,0.31,-0.312,0.208,-0.296,0.208,-0.122,0.345,-0.226,-0.121,-0.382,0.052,-0.541,0.261,-0.385,0.279,-0.21,0.261,-0.105,0.313,-0.105,0.07,-0.296,0.174,-0.105,0.122,-0.279,-0.523,-28590,-28590,-0.592,98.927,1.897,1.284,-0.732,1.027,0.385,-0.317,1.179,0,0.329,-0.052,0.208,-0.331,0.017,-0.4,0.035,-0.157,0.052,-0.157,0.035,-0.174,0.243,0.035,0.225,-0.366,0.192,-0.052,0.191,-0.087,0.278,-0.279,-0.789,-0.574,-0.714,-28590,-28590,-28590,-28590,0,0,0,0,0,0,0,0,0,0,0,1
SIEMENS,20190312,20190311,20190308,3.954,2.694,0.905,-0.394,0.929,0,0.28,-0.33,0.602,-0.058,0.384,-0.125,0.493,0.005,0.081,-0.346,0.024,-0.216,0.129,-0.082,0.014,-0.134,0.129,-0.313,0.526,-0.029,1.313,-0.225,0.937,-0.281,2.22,0.905,-0.394,3.077,-0.747,1.577,0.654,3.077,0.654,0.722,-0.618,0.752,-0.516,0.899,-0.113,-0.083,-0.631,0.2,-0.191,0.054,-0.172,0.487,-0.024,-0.015,-0.47,0.249,-0.078,0.205,-0.069,0.356,-0.113,0.229,-0.308,0.37,-0.152,-0.157,0,0,0.905,-0.566,0.905,-0.566,0.188,-1.121,0.188,-1.295,0.188,-1.295,1.187,-0.267,1.187,-0.267,1,0
SIEMENS,20190313,20190312,20190311,-106300,-106300,-105235,-105235,0.188,-1.121,0.875,-0.114,0.325,-0.118,0.019,-0.455,0.737,0,0.117,-0.958,0.142,-0.238,0.052,-0.486,0.028,-0.181,0.313,-0.105,0.024,-0.204,0.194,-0.186,0.459,-0.086,0.014,-105235,-105235,-0.853,98.905,3.954,2.694,-1.011,3.077,0.929,0,0.28,-0.33,0.602,-0.058,0.384,-0.125,0.493,0.005,0.081,-0.346,0.024,-0.216,0.129,-0.082,0.014,-0.134,0.129,-0.313,0.526,-0.029,1.313,-0.225,0.937,-0.281,-2.27,-0.724,-0.724,-105235,-105235,-105235,-105235,0,0,0,0,0,0,0,0,0,0,0,1
SUNPHARMA,20190312,20190311,20190308,2.114,1.352,1.406,0.638,0.534,-0.474,0.175,-0.395,0.511,-0.033,0.381,-0.153,0.478,0.044,0.043,-0.294,0.185,-0.12,0,-0.284,0.444,-0.098,0.108,-0.327,0.195,-0.163,0.033,-0.294,0.185,-0.316,0.403,1.406,0.638,0.718,-1.315,2.235,1.244,0.718,1.451,1.364,-0.235,0.789,-0.155,0.319,-0.444,0.364,-0.233,0.517,0,0.022,-0.287,0.896,0.044,0.044,-0.539,0.219,-0.088,0.579,0.011,-0.033,-0.44,0.317,-0.011,0.153,-0.474,-0.475,-0.264,-0.275,2.411,0.552,2.587,0.552,0.215,-0.562,1.232,-0.649,1.41,-0.649,1.296,-0.584,1.474,-0.584,1,0
SUNPHARMA,20190313,20190312,20190311,-46400,-46400,-46930,-46930,0.215,-0.562,0.054,-0.476,0.867,-0.238,0.448,-0.29,0.319,-0.299,0.181,-0.493,0.299,-0.183,0.68,-0.128,0.032,-0.406,0.149,-0.214,0.562,-0.064,0.202,-0.043,0.265,-0.277,1.191,-46930,-46930,1.274,100.925,2.114,1.352,1.127,0.718,0.534,-0.474,0.175,-0.395,0.511,-0.033,0.381,-0.153,0.478,0.044,0.043,-0.294,0.185,-0.12,0,-0.284,0.444,-0.098,0.108,-0.327,0.195,-0.163,0.033,-0.294,0.185,-0.316,-0.404,-1.208,-1.307,-46930,-46930,-46930,-46930,0,0,0,0,0,0,0,0,0,0,0,1
SUNTV,20190312,20190311,20190308,3.638,2.789,1.146,0.275,0.767,-0.687,0.041,-0.733,0.913,-0.241,0.549,-0.115,0.547,0,0.098,-0.189,0.074,-0.279,1.222,-0.139,0.783,-0.106,0.081,-0.645,0.373,-0.057,0.081,-0.269,0.806,-0.277,1.921,1.146,0.275,2.521,-0.283,-1.386,-2.872,2.521,-3.139,0.943,-0.672,-0.016,-1.327,0.326,-0.575,0.074,-0.336,0.351,-0.197,-0.049,-0.734,0.025,-0.88,-0.017,-1.141,0.126,-0.922,0.361,-0.076,0.378,-0.042,0.752,-0.051,0.41,-0.042,3.71,-0.788,-0.949,1.422,-0.464,1.422,-0.464,0.873,0,1.151,-0.741,1.151,-0.741,0.879,-1.018,0.879,-1.018,1,0
SUNTV,20190313,20190312,20190311,-61755,-61755,-61655,-61655,0.873,0,0.217,-0.682,0.711,-0.194,0.128,-0.599,0.233,-0.51,0.282,-0.822,0.685,-0.008,0.347,-0.024,-0.04,-0.243,0,-0.325,0.787,-0.081,0.04,-0.541,0.048,-1.345,-0.437,-61655,-61655,-0.162,99.264,3.638,2.789,-0.162,2.521,0.767,-0.687,0.041,-0.733,0.913,-0.241,0.549,-0.115,0.547,0,0.098,-0.189,0.074,-0.279,1.222,-0.139,0.783,-0.106,0.081,-0.645,0.373,-0.057,0.081,-0.269,0.806,-0.277,-1.959,-0.276,-0.276,-61655,-61655,-61655,-61655,0,0,0,0,0,0,0,0,0,0,0,1
TATAGLOBAL,20190312,20190311,20190308,6.862,5.534,1.794,0.394,1.361,0,0.664,-0.335,1.17,-0.206,0.958,-0.025,0.504,-0.382,0.702,-0.152,2,-0.126,0.345,-0.723,0.592,-0.124,0.025,-1.102,0.496,-0.05,0.641,-0.199,0.369,-0.322,4,1.794,0.394,5.394,-1.146,-0.899,-2.291,5.16,-1.682,0.582,-0.306,0.203,-0.952,0.84,-0.283,0.076,-0.77,0.332,-0.026,0,-0.827,-0.077,-0.258,0.051,-0.361,0.231,-0.129,0,-0.725,0.515,0,0.103,-0.467,0.103,-0.311,1.554,0.595,0.595,1.794,0.32,1.794,0.32,0.727,-0.689,0.727,-0.763,0.727,-0.763,0.924,-0.271,0.924,-0.271,1,0
TATAGLOBAL,20190313,20190312,20190311,-20370,-20370,-20390,-20390,0.727,-0.689,0.828,-0.271,0.196,-0.295,0.195,-0.344,0.196,-0.197,0.561,-0.221,0.948,0,0.146,-0.269,0.073,-0.466,-0.122,-0.664,0.293,-0.147,0.512,-0.172,0.146,-0.244,0.586,-20390,-20390,0.098,99.536,6.862,5.534,0.098,5.16,1.361,0,0.664,-0.335,1.17,-0.206,0.958,-0.025,0.504,-0.382,0.702,-0.152,2,-0.126,0.345,-0.723,0.592,-0.124,0.025,-1.102,0.496,-0.05,0.641,-0.199,0.369,-0.322,-4.167,-0.837,-1.086,-20390,-20390,-20390,-20390,0,0,0,0,0,0,0,0,0,0,0,1
TATAMOTORS,20190312,20190311,20190308,1.913,1.087,1.994,1.168,0.817,-0.442,0.652,-0.744,0.3,-0.11,0.3,0.027,0.245,-0.357,1.192,0.055,0.082,-0.741,0.137,-0.44,0.164,-0.055,0.082,-0.219,0,-0.192,0.082,-0.192,0,-0.773,-0.522,1.994,1.168,-0.082,-1.401,-2.016,-3.311,-0.082,-3.311,0.399,-0.618,0.294,-2.107,0.895,-0.274,0,-0.852,0.653,-0.027,0.461,-0.082,0.488,-0.136,-0.136,-0.574,0.218,-0.493,0,-0.384,0.246,-0.11,0.3,-0.22,0.246,-1.278,2.868,-0.442,-0.719,2.231,0.926,2.231,0.926,0.62,-0.217,0.86,-0.463,0.86,-0.463,0.806,-0.518,0.806,-0.518,1,0
TATAMOTORS,20190313,20190312,20190311,-18340,-18340,-18380,-18380,0.62,-0.217,0.378,-0.518,0.216,-0.271,0.78,-0.027,0.081,-0.433,0.189,-0.571,0.433,0.054,0.216,-0.108,0.243,-0.163,0.35,-0.027,-0.027,-0.27,0.538,-0.027,0.054,-0.57,0.162,-18380,-18380,0.216,99.485,1.913,1.087,0.216,-0.082,0.817,-0.442,0.652,-0.744,0.3,-0.11,0.3,0.027,0.245,-0.357,1.192,0.055,0.082,-0.741,0.137,-0.44,0.164,-0.055,0.082,-0.219,0,-0.192,0.082,-0.192,0,-0.773,0.52,-1.402,-1.402,-18380,-18380,-18380,-18380,0,0,0,0,0,0,0,0,0,0,0,1
TATAMTRDVR,20190312,20190311,20190308,1.86,0.965,1.541,0.643,0.592,-0.654,0.751,-0.271,0.323,0,0.269,-0.162,0.162,-0.217,0.751,-0.054,0,-0.379,0.27,-0.108,0.216,-0.054,0.162,-0.108,0.324,-0.271,0.27,-0.108,0.323,-0.27,0.162,1.541,0.643,0.324,-1.245,-0.538,-1.798,0.324,-1.965,0.585,-0.376,-0.054,-2.02,0.757,-0.273,0,-1.433,0.71,-0.165,1.242,0.109,0.486,-0.272,0,-0.545,0.326,-0.109,0,-0.382,0.433,0,0.271,-0.381,0.217,-0.988,1.98,-0.819,-1.205,1.75,0.537,1.75,0.537,0.319,-0.59,0.53,-0.698,0.53,-0.698,0.689,-0.537,0.689,-0.537,1,0
TATAMTRDVR,20190313,20190312,20190311,-9280,-9280,-9190,-9190,0.319,-0.59,0.319,-0.321,0.213,-0.214,0.848,-0.214,0.106,-0.374,0.16,-0.59,0.481,0.054,0.32,-0.161,0.107,-0.268,0.373,-0.054,0.16,-0.321,0.266,-0.375,0.107,-1.082,-0.807,-9190,-9190,-0.806,97.974,1.86,0.965,-0.969,0.324,0.592,-0.654,0.751,-0.271,0.323,0,0.269,-0.162,0.162,-0.217,0.751,-0.054,0,-0.379,0.27,-0.108,0.216,-0.054,0.162,-0.108,0.324,-0.271,0.27,-0.108,0.323,-0.27,-0.162,-1.241,-1.241,-9190,-9190,-9190,-9190,0,0,0,0,0,0,0,0,0,0,0,1
