Name,Date,N-1_Date,N-2_DATE,N_09:30_MAX_MINUS_N-1_09:00_Open,N_09:30_Min_MINUS_N-1_09:00_Open,N-1_Close_Minus_N_09:00_To_09:30_Max,N-1_Close_Minus_N_09:00_To_09:30_Min_,N-1_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-1_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-1_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-1_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-1_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-1_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-1_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-1_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-1_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-1_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-1_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-1_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-1_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-1_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-1_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-1_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-1_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-1_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-1_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-1_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-1_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-1_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-1_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-1_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-1_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-1_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-1_09:30_Open_Minus_N-1_EOD_Close,N_09:30_MAX_MINUS_N-1_EOD_CLOSE,N_09:30_Min_MINUS_N-1_EOD_CLOSE,N-1_15:30_To_EOD_MAX_MINUS_N_09:00_OPEN,N-1_15:30_To_EOD_MIN_MINUS_N_09:00_OPEN,N-1_09:00_To_09:30_Max_Minus_N-2_09:00_Open,N-1_09:00_To_09:30_Min_Minus_N-2_09:00_Open,N-1_EOD_Close_Minus_N-1_09:00_Open,N-2_EOD_Close_Minus_N-2_09:00_Open,N-2_09:00_To_09:30_MAX_MINUS_09:00_OPEN,N-2_09:00_To_09:30_MIN_MINUS_09:00_OPEN,N-2_09:30_To_10:00_MAX_MINUS_09:30_OPEN,N-2_09:30_To_10:00_MIN_MINUS_09:30_OPEN,N-2_10:00_To_10:30_MAX_MINUS_10:00_OPEN,N-2_10:00_To_10:30_MIN_MINUS_10:00_OPEN,N-2_10:30_To_11:00_MAX_MINUS_10:30_OPEN,N-2_10:30_To_11:00_MIN_MINUS_10:30_OPEN,N-2_11:00_To_11:30_MAX_MINUS_11:00_OPEN,N-2_11:00_To_11:30_MIN_MINUS_11:00_OPEN,N-2_11:30_To_12:00_MAX_MINUS_11:30_OPEN,N-2_11:30_To_12:00_MIN_MINUS_11:30_OPEN,N-2_12:00_To_12:30_MAX_MINUS_12:00_OPEN,N-2_12:00_To_12:30_MIN_MINUS_12:00_OPEN,N-2_12:30_To_13:00_MAX_MINUS_12:30_OPEN,N-2_12:30_To_13:00_MIN_MINUS_12:30_OPEN,N-2_13:00_To_13:30_MAX_MINUS_13:00_OPEN,N-2_13:00_To_13:30_MIN_MINUS_13:00_OPEN,N-2_13:30_To_14:00_MAX_MINUS_13:30_OPEN,N-2_13:30_To_14:00_MIN_MINUS_13:30_OPEN,N-2_14:00_To_14:30_MAX_MINUS_14:00_OPEN,N-2_14:00_To_14:30_MIN_MINUS_14:00_OPEN,N-2_14:30_To_15:00_MAX_MINUS_14:30_OPEN,N-2_14:30_To_15:00_MIN_MINUS_14:30_OPEN,N-2_15:00_To_15:30_MAX_MINUS_15:00_OPEN,N-2_15:00_To_15:30_MIN_MINUS_15:00_OPEN,N-2_09:30_Open_Minus_N-2_EOD_Close,N-2_15:30_To_EOD_MAX_MINUS_N-1_09:00_OPEN,N-2_15:30_To_EOD_MIN_MINUS_N-1_09:00_OPEN,N_09:00_To_13:45_Max_Minus_N-1_Close,N_09:00_To_13:45_Min_Minus_N-1_Close,N-1_Close_Minus_N_09:00_To_15:00_Max,N-1_Close_Minus_N_09:00_To_15:00_Min_,N_09:00_To_09:30_Max_Minus_09:00_Open,N_09:00_To_09:30_Min_Minus_09:00_Open,N_09:00_To_13:45_Max_Minus_09:00_Open,N_09:00_To_13:45_Min_Minus_09:00_Open,N_09:00_To_15:00_Max_Minus_09:00_Open,N_09:00_To_15:00_Min_Minus_09:00_Open,N_09:30_To_13:45_Max_Minus_N_09:30_Open,N_09:30_To_13:45_Min_Minus_N_09:30_Open,N_09:30_To_15:00_Max_Minus_N_09:30_Open,N_09:30_To_15:00_Min_Minus_N_09:30_Open,N_DAY_MAX_GRT_N-1_DAY_MAX,N_DAY_MIN_LT_N-1_DAY_MIN
JSWSTEEL,20190314,20190313,20190312,-0.451,-1.24,0.78,0,0.207,-1.293,0.086,-0.557,-0.07,-1.16,0.018,-0.922,0.404,-0.372,0.977,-0.088,-0.017,-0.65,0.42,-0.123,0.297,-0.158,0.297,-0.123,0.035,-0.492,0.558,-0.193,0.261,-0.21,-0.961,0.78,0,-1.24,-0.224,-1.222,-2.744,-1.24,-0.737,0.474,-0.479,0.34,-0.205,0.526,-0.257,0.238,-0.497,0.085,-0.343,0.239,-0.378,0.41,0.051,0.205,-0.069,0.324,-0.12,0.239,-0.189,1.414,-0.051,0.604,-0.629,-0.051,-1.793,0.41,0.685,0.103,1.225,-0.792,1.225,-0.792,0.555,-0.227,1.001,-1.021,1.001,-1.021,0.604,-1.426,0.604,-1.426,0,0
JSWSTEEL,20190315,20190314,20190313,-28590,-28590,-28590,-28590,0.555,-0.227,0.604,-0.506,-0.017,-1.585,0.473,-0.106,0.192,-0.123,0.035,-0.369,0.506,-0.088,0.297,-0.088,0.384,-0.316,0.139,-0.35,0.539,-0.123,0.035,-0.385,0.209,-0.262,-0.401,-28590,-28590,0,99.651,-0.451,-1.24,0,-1.24,0.207,-1.293,0.086,-0.557,-0.07,-1.16,0.018,-0.922,0.404,-0.372,0.977,-0.088,-0.017,-0.65,0.42,-0.123,0.297,-0.158,0.297,-0.123,0.035,-0.492,0.558,-0.193,0.261,-0.21,0.952,-0.227,-0.227,-28590,-28590,-28590,-28590,0,0,0,0,0,0,0,0,0,0,0,1
KOTAKBANK,20190314,20190313,20190312,1.221,-0.111,1.268,-0.063,0.162,-1.126,1.544,-0.196,0.02,-0.44,0.024,-0.234,-0.02,-0.593,0.317,-0.123,0.313,-0.227,0.147,-0.207,0.04,-0.199,0.455,-0.127,0.063,-0.626,0.515,-0.176,0.15,-0.278,0.932,1.268,-0.063,-0.048,-0.218,0.297,-0.99,-0.048,0.253,0.087,-0.563,0.723,-0.068,0.012,-0.334,0.309,-0.06,0,-0.29,0.261,-0.135,0.289,-0.068,0.138,-0.127,0.134,-0.103,0.355,-0.075,0.33,-0.309,0.11,-0.355,-0.004,-0.691,-0.557,0.119,0.012,1.268,-0.338,1.268,-0.338,1.053,-0.282,1.053,-0.557,1.053,-0.557,0.219,-1.329,0.219,-1.329,1,0
KOTAKBANK,20190315,20190314,20190313,-126300,-126300,-126795,-126795,1.053,-0.282,0.219,-0.668,-0.02,-0.883,0.372,-0.072,0.261,-0.123,0.241,-0.075,0.15,-0.15,0.051,-0.166,0.071,-0.218,0.319,0.099,0.397,-0.285,0.408,-0.423,0.413,0.036,-0.374,-126795,-126795,0.39,100.313,1.221,-0.111,0.39,-0.048,0.162,-1.126,1.544,-0.196,0.02,-0.44,0.024,-0.234,-0.02,-0.593,0.317,-0.123,0.313,-0.227,0.147,-0.207,0.04,-0.199,0.455,-0.127,0.063,-0.626,0.515,-0.176,0.15,-0.278,-0.94,-0.218,-0.218,-126795,-126795,-126795,-126795,0,0,0,0,0,0,0,0,0,0,0,1
LICHSGFIN,20190314,20190313,20190312,1.44,0.406,1.127,0.089,0.848,-0.199,0.647,-0.267,0.118,-0.973,1.135,-0.268,0.761,-0.02,0.039,-0.661,0.128,-0.406,0.237,-0.327,0.365,0,0.089,-0.237,0.039,-0.626,0.257,-0.219,0.178,-0.428,-0.446,1.127,0.089,0.583,-0.099,0.542,-0.508,0.317,-0.059,1.397,-0.059,0.224,-0.848,0.079,-0.505,0.069,-0.317,0.237,-0.488,0.416,0,0.277,-0.179,0.188,-0.229,0.178,-0.199,-0.069,-0.518,0.337,-0.349,0.267,-0.119,0.247,-0.739,1.427,0.248,-0.199,2.775,0.089,2.775,0.089,1.029,-0.01,2.678,-0.01,2.678,-0.01,1.908,0.176,1.908,0.176,1,0
LICHSGFIN,20190315,20190314,20190313,-50410,-50410,-51085,-51085,1.029,-0.01,1.908,0.176,-0.068,-0.921,0.784,-0.117,0.262,-0.049,0.01,-0.321,0.01,-0.41,0.311,-0.078,-0.029,-0.312,0.097,-0.195,0.029,-0.244,0.097,-0.362,0.175,-0.205,0.537,-51085,-51085,1.319,101.138,1.44,0.406,1.319,0.317,0.848,-0.199,0.647,-0.267,0.118,-0.973,1.135,-0.268,0.761,-0.02,0.039,-0.661,0.128,-0.406,0.237,-0.327,0.365,0,0.089,-0.237,0.039,-0.626,0.257,-0.219,0.178,-0.428,0.444,0.168,-0.099,-51085,-51085,-51085,-51085,0,0,0,0,0,0,0,0,0,0,0,1
LT,20190314,20190313,20190312,-0.154,-1.316,1.165,0.018,0.039,-0.896,0.595,-0.094,0.011,-0.847,0.231,-0.152,0.069,-0.417,0,-0.407,0.076,-0.295,0.228,-0.095,0.12,-0.204,0.188,-0.109,0.105,-0.011,0.286,-0.054,0.08,-0.189,-0.653,1.165,0.018,-1.335,-0.462,2.698,1.788,-1.335,2.092,0.592,-0.169,1.015,0.077,1.36,-0.207,0.567,0.011,0.1,-0.42,0.032,-0.696,0.079,-0.011,0.032,-0.162,0.011,-0.061,0.058,-0.209,0.248,-0.032,0.305,-0.753,0.133,-0.137,-1.684,-0.576,-0.583,1.246,0.018,1.246,-0.116,0.778,-0.373,0.86,-0.373,0.86,-0.508,0.179,-0.752,0.179,-1.198,0,0
LT,20190315,20190314,20190313,-138300,-138300,-137875,-137875,0.778,-0.373,0.179,-0.317,-0.007,-0.6,0.27,0.011,0.399,0.014,0.004,-0.144,0,-0.249,0.144,-0.061,0.177,-0.105,-0.054,-0.152,0.043,-0.41,0.213,-0.218,-0.04,-0.269,-0.997,-137875,-137875,-0.293,99.621,-0.154,-1.316,-0.308,-1.335,0.039,-0.896,0.595,-0.094,0.011,-0.847,0.231,-0.152,0.069,-0.417,0,-0.407,0.076,-0.295,0.228,-0.095,0.12,-0.204,0.188,-0.109,0.105,-0.011,0.286,-0.054,0.08,-0.189,0.649,-0.392,-0.468,-137875,-137875,-137875,-137875,0,0,0,0,0,0,0,0,0,0,0,1
LUPIN,20190314,20190313,20190312,-2.519,-6.115,2.391,-1.032,0.037,-1.174,0.872,0.113,0.106,-0.771,0.394,-0.189,0.542,-0.025,0.603,-0.094,0.255,-0.3,0.168,-0.162,0.168,-0.262,0.037,-1.059,0.201,-0.278,0.101,-4.808,0.35,-1.231,-4.219,2.391,-1.032,-4.797,0.293,0.892,-0.309,-5.031,0.718,1.015,0,0.231,-0.377,0.994,0.019,0.588,-0.025,0.493,-0.012,0.124,-0.548,0.23,-0.469,0.292,-0.118,0.037,-0.286,0.236,-0.243,0.329,0,0.062,-0.193,0.006,-0.872,-0.326,-0.125,-0.137,2.391,-1.032,2.391,-1.032,2.692,-0.721,2.692,-0.721,2.692,-0.721,0.039,-1.163,0.039,-1.163,0,1
LUPIN,20190315,20190314,20190313,-75995,-75995,-76320,-76320,2.692,-0.721,-0.058,-1.163,0.248,-0.216,0.825,0,0.377,-0.039,0.253,-0.202,0.052,-0.326,0.137,-0.761,0.117,-0.275,0.242,-0.065,0.689,-0.039,0,-0.55,0.033,-0.558,-0.739,-76320,-76320,0.653,100.296,-2.519,-6.115,0.425,-5.031,0.037,-1.174,0.872,0.113,0.106,-0.771,0.394,-0.189,0.542,-0.025,0.603,-0.094,0.255,-0.3,0.168,-0.162,0.168,-0.262,0.037,-1.059,0.201,-0.278,0.101,-4.808,0.35,-1.231,4.048,0.529,0.308,-76320,-76320,-76320,-76320,0,0,0,0,0,0,0,0,0,0,0,1
M&M,20190314,20190313,20190312,-0.233,-0.998,0.335,-0.426,0.189,-1.006,0.299,-0.139,0.051,-0.337,0.567,-0.095,0.073,-0.263,0.429,-0.051,-0.029,-0.314,0.007,-0.226,0.087,-0.205,0.16,-0.117,0.117,-0.029,0.087,-0.168,0.204,-0.315,-0.037,0.335,-0.426,-0.57,0.08,0.587,-0.602,-0.57,0.371,0.53,-0.015,0.276,-0.241,0.087,-0.315,0.277,0,-0.044,-0.3,0.146,-0.168,0.284,-0.007,0.895,-0.044,0.116,-0.246,0.152,-0.575,0.29,-0.153,0.159,-0.145,0.08,-0.731,-0.233,-0.029,-0.541,0.552,-1.041,0.552,-1.041,0.459,-0.301,0.676,-0.916,0.676,-0.916,0.334,-1.263,0.334,-1.263,0,1
M&M,20190315,20190314,20190313,-68235,-68235,-68490,-68490,0.459,-0.301,0.138,-0.52,-0.015,-0.975,0.404,-0.118,0.359,-0.155,0.401,-0.044,0.138,-0.285,0.422,-0.015,0.007,-0.329,0.211,-0.073,0.247,-0.124,0.08,-0.373,0.284,0,0.029,-68490,-68490,0.372,100.168,-0.233,-0.998,0.372,-0.57,0.189,-1.006,0.299,-0.139,0.051,-0.337,0.567,-0.095,0.073,-0.263,0.429,-0.051,-0.029,-0.314,0.007,-0.226,0.087,-0.205,0.16,-0.117,0.117,-0.029,0.087,-0.168,0.204,-0.315,0.037,0.124,0.08,-68490,-68490,-68490,-68490,0,0,0,0,0,0,0,0,0,0,0,1
MARUTI,20190314,20190313,20190312,-0.308,-0.849,0.797,0.262,0.457,-0.547,0.546,-0.042,0.069,-0.676,0.393,-0.098,0.14,-0.137,0.134,-0.256,-0.107,-0.322,0.084,-0.481,0.061,-0.577,0.197,-0.152,0.151,-0.257,0.112,-0.213,0.301,0.055,-0.628,0.797,0.262,-1.071,-0.327,1.471,0.477,-1.113,0.841,0.539,-0.014,1.239,0.179,0.227,-0.132,0.484,0,0.052,-0.281,0.186,-0.218,0.119,-0.251,0.162,-0.051,0.021,-0.183,0.042,-0.433,0.399,0.014,0.014,-0.251,0.058,-0.952,-0.513,-0.179,-0.557,0.797,-0.622,0.797,-0.622,0.469,-0.068,0.469,-0.954,0.469,-0.954,0.081,-1.231,0.081,-1.231,0,1
MARUTI,20190315,20190314,20190313,-711350,-711350,-708530,-708530,0.469,-0.068,0.081,-0.751,0.099,-0.505,0.226,-0.038,0.028,-0.247,0.226,-0.086,0.023,-0.231,0.674,-0.028,0.183,-0.239,0.142,-0.277,0.369,-0.083,0.013,-0.395,0.286,-0.134,-0.673,-708530,-708530,-0.331,99.59,-0.308,-0.849,-0.398,-1.113,0.457,-0.547,0.546,-0.042,0.069,-0.676,0.393,-0.098,0.14,-0.137,0.134,-0.256,-0.107,-0.322,0.084,-0.481,0.061,-0.577,0.197,-0.152,0.151,-0.257,0.112,-0.213,0.301,0.055,0.624,-0.289,-0.331,-708530,-708530,-708530,-708530,0,0,0,0,0,0,0,0,0,0,0,1
NMDC,20190314,20190313,20190312,0.175,-0.75,0.437,-0.485,0.739,-0.928,0.218,-0.924,0.132,-0.754,0.918,-0.31,0.351,-0.132,0.525,-0.044,0.131,-0.838,0.527,0.044,0.176,-0.309,0.22,-0.088,0.132,-0.22,0.307,-0.132,0.088,-0.396,-0.703,0.437,-0.485,-0.264,-0.35,3.217,1.592,-0.264,0.536,1.067,-0.27,0.752,-0.178,0.133,-0.222,0.044,-0.671,0.223,-0.494,0.179,-0.723,0.27,0,0.716,-0.135,0.179,-0.135,0.448,-0.135,0.134,-0.225,0.579,-0.135,0.089,-0.493,0.312,-2.011,-2.239,0.568,-0.931,0.828,-0.931,0.175,-0.75,0.306,-1.197,0.566,-1.197,0.786,-0.709,1.045,-0.709,0,0
NMDC,20190315,20190314,20190313,-11315,-11315,-11325,-11325,0.175,-0.75,0.786,-0.442,-0.088,-0.974,0.44,-0.222,0.439,-0.309,0.044,-0.264,0.481,-0.132,0.394,-0.044,0,-0.219,0.044,-0.307,0.479,-0.131,0.044,-0.439,0.175,-0.219,0.569,-11325,-11325,0.131,99.212,0.175,-0.75,0.088,-0.264,0.739,-0.928,0.218,-0.924,0.132,-0.754,0.918,-0.31,0.351,-0.132,0.525,-0.044,0.131,-0.838,0.527,0.044,0.176,-0.309,0.22,-0.088,0.132,-0.22,0.307,-0.132,0.088,-0.396,0.698,-0.264,-0.352,-11325,-11325,-11325,-11325,0,0,0,0,0,0,0,0,0,0,0,1
NTPC,20190314,20190313,20190312,-0.701,-1.857,1.068,-0.068,0.132,-4.034,0.398,-3.23,0.441,-0.239,0.777,-0.102,0.608,-0.034,0.27,-0.102,0.437,-0.237,0.403,0.067,0.302,-0.135,0,-0.607,0.168,-0.067,0.302,-0.067,0.101,-1.432,-1.35,1.068,-0.068,-1.788,-0.597,0.199,-3.966,-1.788,0.331,3.582,-0.1,0.192,-1.631,-0.065,-1.249,0.196,-0.891,0.394,-0.364,0.066,-0.632,0.462,-0.3,0.397,-0.1,0.066,-0.432,0.626,-0.033,0.198,-0.132,0.297,-0.066,0.296,-0.564,2.889,0.363,0.264,3.106,-0.068,3.735,-0.068,0.834,-0.304,2.877,-0.304,3.508,-0.304,2.877,-0.202,3.508,-0.202,1,0
NTPC,20190315,20190314,20190313,-14755,-14755,-15265,-15265,0.834,-0.304,0.369,-0.202,0.269,-0.101,0.602,0.067,0.201,-0.404,0.5,-0.404,1.259,0,0.953,-0.033,0.916,0,0.196,-0.263,0.359,0,0.909,-0.066,0.904,-0.392,3.319,-15265,-15265,3.319,102.659,-0.701,-1.857,3.319,-1.788,0.132,-4.034,0.398,-3.23,0.441,-0.239,0.777,-0.102,0.608,-0.034,0.27,-0.102,0.437,-0.237,0.403,0.067,0.302,-0.135,0,-0.607,0.168,-0.067,0.302,-0.067,0.101,-1.432,1.332,-0.236,-0.61,-15265,-15265,-15265,-15265,0,0,0,0,0,0,0,0,0,0,0,1
